timestamp_s,x,y,z,qx,qy,qz,qw
1773245361.672510,-0.000444,-0.000313,0.138630,-0.001210,-0.001035,-0.000115,0.999999
1773245361.704288,-0.000370,-0.000239,0.139210,0.000577,-0.000986,-0.000235,0.999999
1773245361.738111,-0.000408,-0.000160,0.139334,0.001025,-0.000964,-0.000260,0.999999
1773245361.777390,-0.000422,-0.000055,0.138977,0.001038,-0.000935,-0.000251,0.999999
1773245361.804304,-0.000281,-0.000288,0.139212,0.001195,-0.000969,-0.000267,0.999999
1773245361.837683,-0.000296,-0.000199,0.139513,0.000227,-0.000970,-0.000209,0.999999
1773245361.871754,-0.000371,-0.000124,0.139105,0.000900,-0.000977,-0.000260,0.999999
1773245361.904272,-0.000371,-0.000124,0.139105,0.000900,-0.000977,-0.000260,0.999999
1773245361.937661,-0.000534,-0.000242,0.139630,-0.000527,-0.001087,-0.000179,0.999999
1773245361.972405,-0.000501,-0.000024,0.139030,0.000025,-0.001113,-0.000225,0.999999
1773245362.004282,-0.000425,-0.000185,0.139367,-0.000886,-0.001119,-0.000159,0.999999
1773245362.037678,-0.000425,-0.000185,0.139367,-0.000886,-0.001119,-0.000159,0.999999
1773245362.075364,-0.000361,-0.000059,0.139001,0.001162,-0.001078,-0.000289,0.999999
1773245362.104413,-0.000332,-0.000060,0.138983,0.002047,-0.001028,-0.000344,0.999997
1773245362.137669,-0.000357,-0.000128,0.139002,-0.000070,-0.001108,-0.000211,0.999999
1773245362.172200,-0.000404,-0.000206,0.139205,0.000319,-0.001110,-0.000244,0.999999
1773245362.204741,-0.000279,-0.000193,0.139065,0.000157,-0.001150,-0.000232,0.999999
1773245362.237692,-0.000416,-0.000257,0.139133,0.000183,-0.001077,-0.000225,0.999999
1773245362.271904,-0.000458,-0.000127,0.139387,0.001249,-0.001067,-0.000291,0.999999
1773245362.304239,-0.000424,-0.000229,0.139336,0.000160,-0.001099,-0.000223,0.999999
1773245362.337662,-0.000121,-0.000137,0.139110,0.000005,-0.001067,-0.000209,0.999999
1773245362.371568,-0.000465,-0.000242,0.139313,-0.000771,-0.001079,-0.000154,0.999999
1773245362.404406,-0.000319,-0.000156,0.139045,-0.000249,-0.001034,-0.000183,0.999999
1773245362.437583,-0.000467,-0.000141,0.139036,-0.001297,-0.001031,-0.000114,0.999999
1773245362.472089,-0.000304,-0.000176,0.139018,-0.002273,-0.001010,-0.000043,0.999997
1773245362.504227,-0.000372,-0.000275,0.139726,-0.001202,-0.001013,-0.000117,0.999999
1773245362.537733,-0.000458,-0.000197,0.138935,-0.001325,-0.001067,-0.000116,0.999999
1773245362.580499,-0.000678,-0.000268,0.139260,-0.003069,-0.001110,-0.000008,0.999995
1773245362.604276,-0.000285,-0.000270,0.139358,-0.000204,-0.001022,-0.000185,0.999999
1773245362.637658,-0.000403,-0.000099,0.139367,-0.001501,-0.001058,-0.000102,0.999998
1773245362.671794,-0.000401,-0.000252,0.139095,-0.003094,-0.001036,0.000009,0.999995
1773245362.704269,-0.000556,-0.000092,0.139398,-0.001828,-0.001087,-0.000087,0.999998
1773245362.737711,-0.000480,-0.000207,0.138594,-0.001102,-0.001030,-0.000126,0.999999
1773245362.772411,-0.000307,-0.000079,0.139294,0.000001,-0.000941,-0.000180,1.000000
1773245362.804281,-0.000389,-0.000295,0.139185,0.000966,-0.001005,-0.000260,0.999999
1773245362.837732,-0.000431,-0.000044,0.140153,-0.002169,-0.001059,-0.000056,0.999997
1773245362.872297,-0.000555,-0.000163,0.139883,-0.003180,-0.001116,0.000008,0.999994
1773245362.904262,0.000024,-0.000320,0.139167,-0.003354,-0.001056,0.000029,0.999994
1773245362.937635,-0.000131,-0.000164,0.139134,-0.001033,-0.000987,-0.000117,0.999999
1773245362.972600,-0.000131,-0.000164,0.139134,-0.001033,-0.000987,-0.000117,0.999999
1773245363.004326,-0.000298,-0.000242,0.138939,-0.003174,-0.000918,0.000038,0.999995
1773245363.037691,-0.000365,-0.000001,0.139203,-0.004082,-0.000956,0.000094,0.999991
1773245363.071756,0.000073,0.000005,0.139718,-0.002610,-0.001105,-0.000031,0.999996
1773245363.105552,0.000328,0.000130,0.139337,-0.000690,-0.001286,-0.000206,0.999999
1773245363.138259,0.000085,0.000040,0.139247,-0.002473,-0.001081,-0.000047,0.999996
1773245363.172656,-0.000383,-0.000100,0.139476,-0.002077,-0.001081,-0.000067,0.999997
1773245363.204623,-0.000752,-0.000219,0.139312,-0.003285,-0.000926,0.000048,0.999994
1773245363.237647,-0.000369,-0.000230,0.139284,-0.004128,-0.001192,0.000044,0.999991
1773245363.272373,-0.000517,0.000254,0.139240,-0.004369,-0.001123,0.000075,0.999990
1773245363.304241,-0.000320,-0.000156,0.138756,-0.005488,-0.001243,0.000134,0.999984
1773245363.337625,-0.000571,-0.000093,0.138700,-0.006496,-0.001168,0.000214,0.999978
1773245363.372849,-0.000987,-0.000226,0.139592,-0.007100,-0.001018,0.000288,0.999974
1773245363.404425,-0.001585,-0.000506,0.138880,-0.007812,-0.001060,0.000330,0.999969
1773245363.453015,-0.000443,-0.000960,0.135593,-0.008870,-0.001310,0.000333,0.999960
1773245363.476445,0.000272,-0.000053,0.135816,-0.011492,-0.001169,0.000560,0.999933
1773245363.505710,-0.000028,-0.000270,0.134226,-0.019374,-0.001243,0.001097,0.999811
1773245363.538563,0.000266,0.000591,0.130583,-0.028830,-0.001522,0.001696,0.999582
1773245363.572349,0.000618,0.000789,0.133458,-0.031440,-0.001630,0.001824,0.999503
1773245363.604361,0.000736,0.002351,0.135236,-0.049395,-0.001991,0.002982,0.998773
1773245363.638053,-0.000213,0.001782,0.137326,-0.077655,-0.003979,0.004528,0.996962
1773245363.676305,-0.001333,0.001148,0.137895,-0.126421,-0.007629,0.007183,0.991921
1773245363.704252,-0.002035,0.002002,0.134965,-0.173155,-0.010269,0.009831,0.984792
1773245363.746170,-0.002035,0.002002,0.134965,-0.173155,-0.010269,0.009831,0.984792
1773245363.771720,-0.007548,0.006341,0.138028,-0.187061,-0.011363,0.010410,0.982227
1773245363.807662,-0.012469,0.007588,0.141586,-0.191317,-0.011102,0.010644,0.981408
1773245363.837763,-0.013784,0.009583,0.133847,-0.192953,-0.010290,0.010811,0.981094
1773245363.875977,-0.017342,0.011441,0.132214,-0.183231,-0.009948,0.010167,0.982967
1773245363.904249,-0.023826,0.015627,0.117813,-0.161877,-0.010075,0.008622,0.986722
1773245363.938453,-0.032625,0.018384,0.105254,-0.149062,-0.009444,0.007876,0.988751
1773245363.975624,-0.042949,0.024691,0.091971,-0.149713,-0.008454,0.008113,0.988660
1773245364.006240,-0.053006,0.030358,0.082479,-0.142766,-0.006554,0.008013,0.989702
1773245364.037995,-0.065231,0.037602,0.068005,-0.135129,-0.004005,0.007945,0.990788
1773245364.075209,-0.069377,0.042859,0.071215,-0.129657,-0.002593,0.007827,0.991525
1773245364.104252,-0.079850,0.050882,0.064774,-0.117211,-0.002244,0.007024,0.993080
1773245364.140680,-0.091004,0.061230,0.058599,-0.090984,-0.002832,0.005087,0.995835
1773245364.171769,-0.091004,0.061230,0.058599,-0.090984,-0.002832,0.005087,0.995835
1773245364.204414,-0.106257,0.077833,0.061073,-0.073602,-0.003528,0.003766,0.997274
1773245364.237767,-0.106257,0.077833,0.061073,-0.073602,-0.003528,0.003766,0.997274
1773245364.284745,-0.127163,0.100649,0.047203,-0.063098,-0.000601,0.003723,0.998000
1773245364.304715,-0.133003,0.105764,0.036683,-0.058701,0.000857,0.003705,0.998268
1773245364.337673,-0.136992,0.107386,0.029554,-0.049003,0.001981,0.003268,0.998791
1773245364.372448,-0.149868,0.118234,0.004576,-0.019131,0.003333,0.001460,0.999810
1773245364.404603,-0.152505,0.121721,-0.011490,-0.029151,0.003402,0.002180,0.999567
1773245364.437650,-0.159612,0.128192,-0.032484,-0.019958,0.003700,0.001598,0.999793
1773245364.472265,-0.167370,0.134165,-0.054857,-0.009327,0.002945,0.000730,0.999952
1773245364.504313,-0.179449,0.143508,-0.079396,-0.012585,0.001866,0.000742,0.999919
1773245364.537597,-0.191477,0.150224,-0.094819,0.001495,0.002925,-0.000005,0.999995
1773245364.572237,-0.201584,0.154884,-0.118031,-0.006690,0.005016,0.001014,0.999965
1773245364.607135,-0.207883,0.156020,-0.146315,-0.009590,0.008079,0.001828,0.999920
1773245364.637771,-0.215166,0.155303,-0.170620,0.006157,0.011254,0.001396,0.999917
1773245364.672184,-0.212676,0.154880,-0.161088,0.020748,0.012901,0.000729,0.999701
1773245364.704309,-0.216914,0.157511,-0.182742,0.064071,0.013558,-0.002121,0.997851
1773245364.738029,-0.220494,0.160376,-0.204519,0.093117,0.012817,-0.004248,0.995564
1773245364.771670,-0.235745,0.169009,-0.221520,0.103136,0.011992,-0.005071,0.994582
1773245364.806226,-0.237550,0.168451,-0.243369,0.105709,0.011382,-0.005345,0.994318
1773245364.842419,-0.246999,0.171278,-0.260089,0.115839,0.010532,-0.006192,0.993193
1773245364.882938,-0.246999,0.171278,-0.260089,0.115839,0.010532,-0.006192,0.993193
1773245364.904758,-0.255571,0.169392,-0.290308,0.096212,0.011556,-0.004619,0.995283
1773245364.943685,-0.276071,0.192438,-0.306245,0.059664,0.013484,-0.001696,0.998126
1773245364.976078,-0.284889,0.200561,-0.312678,0.039031,0.013993,-0.000167,0.999140
1773245365.004545,-0.286878,0.202320,-0.323199,0.036758,0.014720,0.000155,0.999216
1773245365.039131,-0.281868,0.204881,-0.297963,0.040694,0.016138,0.000196,0.999041
1773245365.072414,-0.280630,0.210652,-0.305030,0.055071,0.016075,-0.000776,0.998353
1773245365.104360,-0.281990,0.215562,-0.308721,0.052370,0.015721,-0.000607,0.998504
1773245365.137655,-0.277365,0.218041,-0.300722,0.047152,0.015148,-0.000294,0.998773
1773245365.172048,-0.274684,0.219770,-0.309011,0.046190,0.014710,-0.000260,0.998824
1773245365.204491,-0.274841,0.223319,-0.313374,0.038015,0.015438,0.000472,0.999158
1773245365.237690,-0.276471,0.224207,-0.316251,0.015637,0.016208,0.002157,0.999744
1773245365.272452,-0.276471,0.224207,-0.316251,0.015637,0.016208,0.002157,0.999744
1773245365.304327,-0.245888,0.189288,-0.234466,-0.009496,0.016886,0.004024,0.999804
1773245365.337706,-0.245665,0.189018,-0.235363,-0.009993,0.016895,0.004063,0.999799
1773245365.371763,-0.235946,0.181657,-0.215040,-0.003496,0.016160,0.003490,0.999857
1773245365.404432,-0.229319,0.174202,-0.185954,-0.055960,0.011754,0.006306,0.998344
1773245365.437692,-0.229514,0.175634,-0.173726,-0.053527,0.011721,0.006195,0.998478
1773245365.472411,-0.228299,0.172819,-0.162342,-0.057625,0.011849,0.006538,0.998247
1773245365.504814,-0.222864,0.169316,-0.143792,-0.042883,0.011886,0.005588,0.998994
1773245365.537755,-0.219733,0.171130,-0.135755,-0.018666,0.012618,0.004113,0.999738
1773245365.573611,-0.219733,0.171130,-0.135755,-0.018666,0.012618,0.004113,0.999738
1773245365.612139,-0.214864,0.174013,-0.118735,0.009863,0.012567,0.002197,0.999870
1773245365.637953,-0.211299,0.173711,-0.110317,0.032901,0.010212,0.000170,0.999406
1773245365.671763,-0.205499,0.178072,-0.086920,0.022421,0.007337,0.000366,0.999722
1773245365.704282,-0.198825,0.171997,-0.078933,0.029206,0.008596,0.000182,0.999536
1773245365.738204,-0.193734,0.168748,-0.064248,0.033393,0.009783,0.000140,0.999394
1773245365.773156,-0.187829,0.166380,-0.050085,0.043537,0.010186,-0.000506,0.999000
1773245365.804223,-0.182338,0.163819,-0.038265,0.055026,0.009183,-0.001495,0.998442
1773245365.837663,-0.177759,0.159347,-0.025179,0.045382,0.006817,-0.001304,0.998946
1773245365.875709,-0.172942,0.158008,-0.011578,0.035215,0.004052,-0.001125,0.999371
1773245365.904226,-0.168172,0.155501,0.000782,0.026288,0.002261,-0.000837,0.999652
1773245365.937840,-0.162360,0.153409,0.018027,0.005438,0.002593,0.000659,0.999982
1773245365.972497,-0.157579,0.152614,0.031483,-0.001062,0.004243,0.001406,0.999989
1773245366.004313,-0.152300,0.149836,0.044667,-0.010592,0.004251,0.002028,0.999933
1773245366.037744,-0.146717,0.147011,0.057007,-0.008978,0.002940,0.001668,0.999954
1773245366.075738,-0.142348,0.142139,0.070541,-0.013475,0.000134,0.001468,0.999908
1773245366.118815,-0.137810,0.139744,0.085671,-0.023606,-0.001562,0.001864,0.999718
1773245366.155823,-0.137810,0.139744,0.085671,-0.023606,-0.001562,0.001864,0.999718
1773245366.190064,-0.137810,0.139744,0.085671,-0.023606,-0.001562,0.001864,0.999718
1773245366.262794,-0.126618,0.130260,0.128705,-0.046334,0.000060,0.003780,0.998919
1773245366.280436,-0.126618,0.130260,0.128705,-0.046334,0.000060,0.003780,0.998919
1773245366.303990,-0.119306,0.124517,0.153240,-0.052936,-0.001577,0.003943,0.998589
1773245366.351087,-0.112872,0.120313,0.178449,-0.080647,0.000532,0.006302,0.996723
1773245366.377317,-0.109128,0.114600,0.196382,-0.092022,0.003507,0.007640,0.995721
1773245366.404281,-0.106656,0.111862,0.206505,-0.097278,0.003422,0.007988,0.995219
1773245366.437748,-0.101469,0.107413,0.223160,-0.093028,0.001555,0.007331,0.995635
1773245366.472366,-0.098452,0.103835,0.235846,-0.092696,0.000806,0.007175,0.995668
1773245366.505921,-0.095669,0.099689,0.247172,-0.111202,0.000027,0.008318,0.993763
1773245366.539521,-0.092440,0.096047,0.260926,-0.115671,0.001315,0.008867,0.993247
1773245366.571783,-0.089416,0.091640,0.275883,-0.130605,0.002001,0.009986,0.991382
1773245366.604589,-0.087308,0.088648,0.285032,-0.133353,0.001296,0.010048,0.991017
1773245366.640286,-0.082465,0.085892,0.300459,-0.146387,-0.000185,0.010642,0.989170
1773245366.681148,-0.078750,0.081505,0.313886,-0.170589,-0.001937,0.011972,0.985268
1773245366.705754,-0.075629,0.078780,0.326512,-0.189778,-0.002286,0.013233,0.981735
1773245366.741406,-0.073422,0.075018,0.338466,-0.205292,-0.001546,0.014420,0.978593
1773245366.781847,-0.070160,0.072184,0.351205,-0.211833,-0.000273,0.015075,0.977190
1773245366.804336,-0.067190,0.070510,0.359891,-0.218101,0.000725,0.015664,0.975800
1773245366.837664,-0.062278,0.068110,0.372106,-0.213966,0.001392,0.015453,0.976718
1773245366.871740,-0.060158,0.065022,0.380759,-0.200320,0.000835,0.014384,0.979625
1773245366.904292,-0.057357,0.062415,0.387377,-0.196764,-0.000744,0.013842,0.980353
1773245366.937621,-0.052569,0.058976,0.398942,-0.195348,-0.003406,0.013242,0.980639
1773245366.972872,-0.047688,0.055752,0.412757,-0.195008,-0.004829,0.012949,0.980704
1773245367.006011,-0.043881,0.053834,0.425242,-0.217491,-0.005441,0.014369,0.975941
1773245367.037771,-0.040685,0.051555,0.432745,-0.215419,-0.004336,0.014412,0.976406
1773245367.071583,-0.035556,0.048164,0.445762,-0.216119,-0.003183,0.014568,0.976253
1773245367.104279,-0.031788,0.044837,0.454463,-0.210445,-0.003914,0.013985,0.977498
1773245367.139043,-0.029061,0.042156,0.460894,-0.196093,-0.005080,0.012739,0.980489
1773245367.171730,-0.025884,0.041221,0.466376,-0.192376,-0.006419,0.012211,0.981224
1773245367.204423,-0.023466,0.039973,0.471782,-0.197300,-0.007553,0.012310,0.980237
1773245367.249312,-0.018415,0.038319,0.485260,-0.205431,-0.007663,0.012815,0.978558
1773245367.273098,-0.016291,0.036662,0.491071,-0.208777,-0.007302,0.013109,0.977848
1773245367.306155,-0.015275,0.036128,0.493734,-0.211766,-0.006976,0.013370,0.977204
1773245367.338148,-0.014725,0.035207,0.496507,-0.216429,-0.006300,0.013810,0.976180
1773245367.379977,-0.008785,0.034390,0.510720,-0.219518,-0.003693,0.014444,0.975494
1773245367.404387,-0.007712,0.033422,0.511513,-0.218331,-0.003343,0.014421,0.975762
1773245367.439652,0.003905,0.029619,0.523873,-0.178276,-0.004870,0.011240,0.983904
1773245367.471992,0.007170,0.025535,0.530168,-0.174073,-0.006135,0.010725,0.984655
1773245367.504792,0.010048,0.023054,0.537712,-0.193015,-0.005509,0.012213,0.981104
1773245367.537686,0.010048,0.023054,0.537712,-0.193015,-0.005509,0.012213,0.981104
1773245367.579201,0.012569,0.022141,0.541585,-0.202504,-0.004856,0.013029,0.979183
1773245367.606459,0.012569,0.022141,0.541585,-0.202504,-0.004856,0.013029,0.979183
1773245367.643034,0.022324,0.021682,0.549724,-0.187047,-0.003693,0.012199,0.982268
1773245367.672293,0.025149,0.021404,0.552195,-0.169694,-0.004143,0.010892,0.985428
1773245367.704528,0.032505,0.020281,0.558203,-0.154546,-0.006948,0.009312,0.987917
1773245367.741824,0.035030,0.019328,0.560816,-0.156475,-0.006501,0.009559,0.987614
1773245367.772947,0.036974,0.019315,0.565362,-0.156647,-0.004922,0.009901,0.987593
1773245367.804298,0.039110,0.019951,0.569863,-0.155942,-0.003570,0.010108,0.987708
1773245367.837624,0.041788,0.019376,0.569735,-0.139488,-0.003112,0.009073,0.990177
1773245367.873785,0.044304,0.018417,0.569349,-0.130816,-0.003944,0.008308,0.991364
1773245367.904221,0.046767,0.016704,0.571201,-0.118270,-0.005195,0.007226,0.992942
1773245367.937674,0.049485,0.014570,0.572161,-0.116353,-0.006753,0.006834,0.993161
1773245367.973818,0.051281,0.013963,0.573272,-0.116968,-0.007136,0.006840,0.993087
1773245368.011169,0.051281,0.013963,0.573272,-0.116968,-0.007136,0.006840,0.993087
1773245368.039472,0.055720,0.015469,0.577040,-0.128841,-0.006510,0.007872,0.991613
1773245368.074907,0.057021,0.014822,0.578507,-0.135180,-0.004855,0.008680,0.990771
1773245368.104815,0.059439,0.015066,0.580430,-0.141401,-0.002280,0.009607,0.989903
1773245368.138446,0.060086,0.013644,0.579585,-0.138501,-0.001341,0.009552,0.990315
1773245368.179165,0.062961,0.013635,0.579744,-0.128279,-0.000282,0.009045,0.991697
1773245368.215220,0.063840,0.013671,0.579615,-0.131005,-0.000146,0.009245,0.991339
1773245368.240830,0.068000,0.012017,0.579000,-0.125111,-0.001283,0.008613,0.992105
1773245368.294280,0.071179,0.012420,0.579169,-0.117021,-0.003214,0.007689,0.993094
1773245368.305983,0.072520,0.011192,0.578312,-0.108870,-0.005043,0.006794,0.994020
1773245368.338245,0.073530,0.010761,0.578050,-0.113129,-0.006420,0.006819,0.993536
1773245368.372362,0.075059,0.007997,0.577011,-0.126344,-0.007045,0.007645,0.991932
1773245368.404534,0.077238,0.008749,0.577478,-0.133999,-0.006522,0.008298,0.990925
1773245368.438349,0.079384,0.008437,0.575572,-0.138611,-0.004749,0.008937,0.990295
1773245368.473082,0.080123,0.007286,0.573946,-0.127188,-0.005230,0.008064,0.991832
1773245368.505163,0.083424,0.007787,0.573229,-0.126605,-0.006424,0.007778,0.991902
1773245368.537784,0.086667,0.006043,0.571664,-0.124763,-0.007413,0.007484,0.992131
1773245368.573343,0.087271,0.004066,0.569887,-0.134864,-0.008187,0.008063,0.990797
1773245368.604352,0.086789,0.002624,0.568350,-0.146420,-0.007703,0.008971,0.989152
1773245368.638760,0.087292,0.002512,0.567789,-0.152275,-0.006129,0.009689,0.988272
1773245368.671871,0.087227,0.004077,0.567582,-0.156122,-0.004874,0.010165,0.987673
1773245368.708216,0.087834,0.003764,0.565008,-0.150214,-0.003379,0.010017,0.988597
1773245368.737656,0.088885,0.003728,0.561800,-0.143415,-0.003959,0.009386,0.989610
1773245368.772485,0.090208,0.002618,0.559495,-0.126926,-0.005317,0.007980,0.991866
1773245368.805549,0.091733,0.002307,0.556150,-0.123786,-0.006986,0.007427,0.992257
1773245368.845529,0.093024,0.003033,0.554776,-0.130559,-0.007507,0.007813,0.991381
1773245368.874703,0.093500,0.002892,0.551587,-0.141871,-0.006626,0.008738,0.989824
1773245368.904299,0.092371,0.002489,0.547185,-0.130695,-0.004513,0.008348,0.991377
1773245368.937649,0.091344,0.003189,0.542910,-0.129333,-0.004877,0.008150,0.991556
1773245368.972381,0.091253,0.002807,0.540023,-0.123834,-0.005968,0.007553,0.992256
1773245369.004274,0.092062,0.002479,0.537282,-0.108171,-0.007265,0.006225,0.994086
1773245369.043596,0.093179,0.002992,0.536461,-0.114041,-0.008671,0.006368,0.993418
1773245369.081801,0.093351,0.002455,0.535254,-0.119604,-0.008687,0.006749,0.992761
1773245369.104317,0.091853,0.002246,0.533498,-0.132758,-0.007797,0.007815,0.991087
1773245369.140582,0.091194,0.001771,0.532241,-0.134068,-0.006337,0.008182,0.990918
1773245369.172621,0.090266,0.000844,0.529139,-0.135371,-0.004950,0.008513,0.990746
1773245369.204417,0.090551,0.002398,0.526868,-0.123666,-0.003790,0.007910,0.992285
1773245369.238059,0.090367,0.003853,0.524097,-0.124853,-0.004143,0.007870,0.992135
1773245369.271662,0.090800,0.004037,0.521480,-0.113304,-0.005553,0.006790,0.993522
1773245369.304228,0.090136,0.002763,0.519411,-0.102492,-0.006728,0.005798,0.994694
1773245369.344215,0.087729,0.001824,0.517803,-0.102183,-0.007219,0.005678,0.994723
1773245369.375758,0.087729,0.001824,0.517803,-0.102183,-0.007219,0.005678,0.994723
1773245369.413303,0.084743,0.000741,0.512707,-0.110491,-0.006034,0.006474,0.993838
1773245369.455337,0.084743,0.000741,0.512707,-0.110491,-0.006034,0.006474,0.993838
1773245369.471991,0.081844,0.001817,0.504843,-0.100824,-0.003361,0.006290,0.994879
1773245369.505165,0.080630,0.003708,0.502453,-0.090666,-0.004410,0.005376,0.995857
1773245369.537673,0.080349,0.004430,0.500230,-0.088844,-0.005193,0.005094,0.996019
1773245369.577708,0.078478,0.003905,0.497520,-0.086873,-0.005709,0.004877,0.996191
1773245369.615485,0.078478,0.003905,0.497520,-0.086873,-0.005709,0.004877,0.996191
1773245369.638185,0.070321,0.002345,0.492123,-0.102823,-0.003590,0.006449,0.994672
1773245369.679671,0.068379,0.002757,0.489715,-0.112008,-0.002300,0.007319,0.993678
1773245369.704287,0.066951,0.003986,0.487635,-0.109355,-0.001107,0.007365,0.993975
1773245369.738653,0.064543,0.004016,0.483618,-0.102020,-0.001863,0.006741,0.994758
1773245369.780546,0.062689,0.004170,0.478783,-0.101580,-0.003295,0.006458,0.994801
1773245369.804359,0.061278,0.004958,0.475182,-0.104341,-0.004756,0.006445,0.994509
1773245369.837695,0.058193,0.006798,0.471688,-0.104820,-0.004586,0.006586,0.994459
1773245369.871708,0.053811,0.007107,0.471494,-0.124724,-0.003617,0.008200,0.992151
1773245369.904322,0.048921,0.005235,0.468551,-0.123064,-0.001946,0.008388,0.992361
1773245369.940639,0.046174,0.003370,0.466008,-0.107581,-0.001775,0.007343,0.994168
1773245369.972458,0.043824,0.002388,0.462908,-0.111031,-0.003640,0.007216,0.993784
1773245370.004268,0.043179,0.002573,0.459458,-0.100606,-0.004388,0.006370,0.994896
1773245370.037787,0.039456,0.003390,0.456058,-0.105395,-0.005506,0.006513,0.994394
1773245370.074997,0.036317,0.003095,0.453986,-0.109564,-0.004933,0.006929,0.993943
1773245370.104429,0.031715,0.003669,0.451810,-0.127475,-0.003275,0.008489,0.991800
1773245370.140926,0.026890,0.004116,0.450542,-0.128226,-0.001713,0.008795,0.991704
1773245370.172203,0.024088,0.003955,0.447385,-0.115667,-0.001227,0.007992,0.993255
1773245370.204370,0.024088,0.003955,0.447385,-0.115667,-0.001227,0.007992,0.993255
1773245370.237702,0.018958,0.004630,0.440302,-0.110910,-0.003030,0.007274,0.993799
1773245370.271743,0.016416,0.004829,0.438915,-0.105506,-0.003951,0.006724,0.994388
1773245370.304274,0.012595,0.006445,0.437333,-0.117209,-0.004442,0.007435,0.993070
1773245370.337620,0.006616,0.006218,0.437185,-0.126601,-0.003755,0.008212,0.991913
1773245370.372249,0.001814,0.006468,0.436042,-0.133576,-0.002288,0.008963,0.990995
1773245370.404273,-0.001474,0.007090,0.431764,-0.138390,-0.000525,0.009599,0.990331
1773245370.437659,-0.004971,0.007679,0.428734,-0.133301,0.000951,0.009504,0.991030
1773245370.472604,-0.010105,0.008248,0.426250,-0.128600,0.000967,0.009118,0.991654
1773245370.504350,-0.012080,0.008248,0.423544,-0.124962,0.000203,0.008686,0.992123
1773245370.537768,-0.016024,0.008259,0.418405,-0.118677,-0.001169,0.007965,0.992900
1773245370.572846,-0.020960,0.008642,0.416310,-0.117492,-0.002297,0.007659,0.993042
1773245370.606735,-0.024927,0.008552,0.415120,-0.130449,-0.002537,0.008511,0.991415
1773245370.637995,-0.030887,0.008265,0.414990,-0.144942,-0.001106,0.009802,0.989391
1773245370.672240,-0.035032,0.009824,0.414534,-0.169170,0.000598,0.011770,0.985516
1773245370.711757,-0.038173,0.012584,0.415248,-0.160529,0.002488,0.011528,0.986961
1773245370.738073,-0.043443,0.013458,0.414666,-0.159229,0.002526,0.011406,0.987173
1773245370.772933,-0.047502,0.012691,0.414017,-0.138469,0.001628,0.009797,0.990317
1773245370.805314,-0.050055,0.012792,0.410990,-0.132009,-0.000282,0.008973,0.991208
1773245370.840576,-0.053460,0.013292,0.407619,-0.111357,-0.002694,0.007079,0.993752
1773245370.883488,-0.056869,0.015317,0.406450,-0.121141,-0.003292,0.007683,0.992600
1773245370.904263,-0.062196,0.015994,0.406966,-0.136731,-0.001996,0.009035,0.990565
1773245370.940699,-0.068713,0.016909,0.404888,-0.148660,0.000129,0.010319,0.988834
1773245370.973282,-0.073810,0.017806,0.402947,-0.161726,0.002919,0.011762,0.986761
1773245371.021126,-0.076675,0.017895,0.402086,-0.164730,0.003911,0.012151,0.986256
1773245371.040204,-0.083483,0.018342,0.398709,-0.146157,0.005473,0.011149,0.989183
1773245371.072936,-0.085427,0.019085,0.396756,-0.137425,0.004973,0.010430,0.990445
1773245371.104442,-0.088418,0.021466,0.394157,-0.129879,0.003656,0.009646,0.991476
1773245371.137964,-0.093383,0.022427,0.392695,-0.107205,0.003568,0.008078,0.994198
1773245371.176851,-0.097363,0.024683,0.390613,-0.105721,0.004540,0.008182,0.994352
1773245371.206187,-0.102728,0.026387,0.389819,-0.124108,0.006443,0.009838,0.992199
1773245371.237774,-0.102728,0.026387,0.389819,-0.124108,0.006443,0.009838,0.992199
1773245371.271683,-0.111548,0.026083,0.386484,-0.128757,0.008553,0.010553,0.991583
1773245371.305313,-0.115309,0.026706,0.383922,-0.132048,0.006275,0.010340,0.991170
1773245371.337708,-0.116671,0.027026,0.382632,-0.137869,0.004633,0.010436,0.990385
1773245371.371544,-0.120563,0.027407,0.381418,-0.139670,0.004198,0.010507,0.990133
1773245371.404257,-0.126201,0.029237,0.381250,-0.141358,0.005323,0.010863,0.989885
1773245371.437586,-0.128370,0.031886,0.381162,-0.140791,0.006399,0.011041,0.989957
1773245371.472049,-0.130855,0.031276,0.380323,-0.136039,0.007306,0.010875,0.990617
1773245371.504349,-0.133966,0.033025,0.378405,-0.116031,0.007860,0.009584,0.993168
1773245371.538458,-0.138172,0.033364,0.375971,-0.106523,0.005144,0.008372,0.994262
1773245371.571577,-0.138172,0.033364,0.375971,-0.106523,0.005144,0.008372,0.994262
1773245371.604325,-0.140875,0.032584,0.375698,-0.097926,0.003841,0.007543,0.995158
1773245371.638114,-0.148301,0.034320,0.377938,-0.099087,0.005039,0.007903,0.995035
1773245371.673465,-0.148301,0.034320,0.377938,-0.099087,0.005039,0.007903,0.995035
1773245371.704236,-0.154629,0.033474,0.378419,-0.094832,0.007395,0.008081,0.995433
1773245371.741970,-0.156534,0.034854,0.376628,-0.087330,0.007892,0.007649,0.996119
1773245371.773187,-0.160532,0.037100,0.373400,-0.040995,0.007540,0.004384,0.999121
1773245371.806100,-0.162209,0.037594,0.372692,-0.038693,0.006120,0.003940,0.999225
1773245371.837787,-0.165352,0.036769,0.372695,-0.031833,0.005022,0.003281,0.999475
